rir_name,T60_125Hz,T60_250Hz,T60_500Hz,T60_1000Hz,T60_2000Hz,T60_4000Hz,T60_8000Hz,Source_Pos,Receiver_Pos,mesh_name
f92faf3f-2b6c-437c-9942-fd8437292634/L2_R0025.wav,0.81,0.43,0.43,0.46,0.39,0.39,0.4,[ 1.7062  1.9    -4.0257],[1.7062 1.9    1.9743],f92faf3f-2b6c-437c-9942-fd8437292634/house.obj
f92faf3f-2b6c-437c-9942-fd8437292634/L3_R0021.wav,0.76,0.55,0.43,0.46,0.43,0.41,0.41,[3.7062 1.9    3.9743],[-4.2938  1.9     1.9743],f92faf3f-2b6c-437c-9942-fd8437292634/house.obj
f92faf3f-2b6c-437c-9942-fd8437292634/L4_R0031.wav,0.66,0.54,0.5,0.54,0.46,0.45,0.44,[ 0.7062  0.9    -3.0257],[2.7062 1.9    3.9743],f92faf3f-2b6c-437c-9942-fd8437292634/house.obj
f92faf3f-2b6c-437c-9942-fd8437292634/L5_R0007.wav,0.41,0.36,0.38,0.4,0.38,0.36,0.37,[-3.2938  1.9    -2.0257],[-4.2938  1.9    -2.0257],f92faf3f-2b6c-437c-9942-fd8437292634/house.obj
f92faf3f-2b6c-437c-9942-fd8437292634/L5_R0011.wav,0.46,0.39,0.35,0.42,0.38,0.36,0.37,[-3.2938  1.9    -2.0257],[-4.2938  1.9    -1.0257],f92faf3f-2b6c-437c-9942-fd8437292634/house.obj
f92faf3f-2b6c-437c-9942-fd8437292634/L5_R0016.wav,0.55,0.48,0.48,0.48,0.45,0.45,0.45,[-3.2938  1.9    -2.0257],[-4.2938  1.9     0.9743],f92faf3f-2b6c-437c-9942-fd8437292634/house.obj
f92faf3f-2b6c-437c-9942-fd8437292634/L5_R0017.wav,0.53,0.5,0.48,0.5,0.45,0.44,0.44,[-3.2938  1.9    -2.0257],[-3.2938  1.9     0.9743],f92faf3f-2b6c-437c-9942-fd8437292634/house.obj
f92faf3f-2b6c-437c-9942-fd8437292634/L5_R0029.wav,0.51,0.52,0.48,0.49,0.45,0.45,0.44,[-3.2938  1.9    -2.0257],[-1.2938  1.9     2.9743],f92faf3f-2b6c-437c-9942-fd8437292634/house.obj
44194524-916d-4e20-be22-47837f922661/L1_R0022.wav,1.25,0.87,0.8,0.75,0.62,0.63,0.62,[2.8906 1.9    6.5481],[-2.1094  0.9    -2.4519],44194524-916d-4e20-be22-47837f922661/house.obj
44194524-916d-4e20-be22-47837f922661/L1_R0028.wav,0.95,0.79,0.79,0.79,0.62,0.63,0.6,[2.8906 1.9    6.5481],[-1.1094  1.9    -2.4519],44194524-916d-4e20-be22-47837f922661/house.obj
44194524-916d-4e20-be22-47837f922661/L1_R0051.wav,0.78,0.78,0.76,0.71,0.61,0.63,0.59,[2.8906 1.9    6.5481],[3.8906 0.9    0.5481],44194524-916d-4e20-be22-47837f922661/house.obj
44194524-916d-4e20-be22-47837f922661/L1_R0075.wav,0.9,0.92,0.86,0.68,0.56,0.57,0.54,[2.8906 1.9    6.5481],[-1.1094  1.9     2.5481],44194524-916d-4e20-be22-47837f922661/house.obj
44194524-916d-4e20-be22-47837f922661/L1_R0090.wav,0.72,0.6,0.48,0.44,0.42,0.42,0.41,[2.8906 1.9    6.5481],[3.8906 0.9    4.5481],44194524-916d-4e20-be22-47837f922661/house.obj
44194524-916d-4e20-be22-47837f922661/L2_R0059.wav,0.77,0.73,0.82,0.77,0.7,0.71,0.67,[-3.1094  1.9    -6.4519],[-0.1094  0.9     1.5481],44194524-916d-4e20-be22-47837f922661/house.obj
44194524-916d-4e20-be22-47837f922661/L3_R0081.wav,0.92,0.77,0.85,0.87,0.82,0.81,0.75,[3.8906 1.9    5.5481],[-4.1094  0.9     3.5481],44194524-916d-4e20-be22-47837f922661/house.obj
44194524-916d-4e20-be22-47837f922661/L4_R0001.wav,0.92,0.76,0.84,0.83,0.67,0.69,0.66,[-1.1094  0.9     4.5481],[-2.1094  1.9    -6.4519],44194524-916d-4e20-be22-47837f922661/house.obj
44194524-916d-4e20-be22-47837f922661/L4_R0018.wav,0.69,0.71,0.77,0.75,0.67,0.68,0.64,[-1.1094  0.9     4.5481],[-1.1094  1.9    -3.4519],44194524-916d-4e20-be22-47837f922661/house.obj
44194524-916d-4e20-be22-47837f922661/L5_R0018.wav,0.96,0.79,0.76,0.79,0.68,0.69,0.65,[3.8906 1.9    6.5481],[-1.1094  1.9    -3.4519],44194524-916d-4e20-be22-47837f922661/house.obj
1448feb3-c86d-40d5-9259-32835abb85c6/L2_R0001.wav,0.52,0.51,0.46,0.59,0.61,0.63,0.58,[ 2.5141  0.9    -6.4374],[ 2.5141  1.9    -7.4374],1448feb3-c86d-40d5-9259-32835abb85c6/house.obj
1448feb3-c86d-40d5-9259-32835abb85c6/L2_R0003.wav,0.46,0.45,0.48,0.57,0.62,0.63,0.58,[ 2.5141  0.9    -6.4374],[ 1.5141  1.9    -6.4374],1448feb3-c86d-40d5-9259-32835abb85c6/house.obj
1448feb3-c86d-40d5-9259-32835abb85c6/L2_R0004.wav,0.54,0.41,0.45,0.57,0.61,0.62,0.58,[ 2.5141  0.9    -6.4374],[ 1.5141  0.9    -5.4374],1448feb3-c86d-40d5-9259-32835abb85c6/house.obj
1448feb3-c86d-40d5-9259-32835abb85c6/L2_R0005.wav,0.44,0.4,0.5,0.58,0.61,0.63,0.58,[ 2.5141  0.9    -6.4374],[ 1.5141  1.9    -5.4374],1448feb3-c86d-40d5-9259-32835abb85c6/house.obj
1448feb3-c86d-40d5-9259-32835abb85c6/L2_R0006.wav,0.6,0.44,0.51,0.59,0.61,0.63,0.58,[ 2.5141  0.9    -6.4374],[ 2.5141  1.9    -5.4374],1448feb3-c86d-40d5-9259-32835abb85c6/house.obj
1448feb3-c86d-40d5-9259-32835abb85c6/L3_R0007.wav,0.51,0.57,0.68,1.03,1.12,1.13,1.03,[ 3.5141  1.9    -2.4374],[ 4.5141  0.9    -2.4374],1448feb3-c86d-40d5-9259-32835abb85c6/house.obj
1448feb3-c86d-40d5-9259-32835abb85c6/L3_R0008.wav,0.57,0.57,0.7,1.03,1.13,1.15,1.04,[ 3.5141  1.9    -2.4374],[ 4.5141  1.9    -2.4374],1448feb3-c86d-40d5-9259-32835abb85c6/house.obj
1448feb3-c86d-40d5-9259-32835abb85c6/L4_R0007.wav,0.6,0.61,0.7,1.03,1.13,1.14,1.04,[ 4.5141  1.9    -1.4374],[ 4.5141  0.9    -2.4374],1448feb3-c86d-40d5-9259-32835abb85c6/house.obj
1448feb3-c86d-40d5-9259-32835abb85c6/L5_R0003.wav,0.44,0.43,0.53,0.58,0.61,0.63,0.58,[ 2.5141  1.9    -6.4374],[ 1.5141  1.9    -6.4374],1448feb3-c86d-40d5-9259-32835abb85c6/house.obj
1448feb3-c86d-40d5-9259-32835abb85c6/L5_R0004.wav,0.47,0.49,0.46,0.58,0.61,0.62,0.58,[ 2.5141  1.9    -6.4374],[ 1.5141  0.9    -5.4374],1448feb3-c86d-40d5-9259-32835abb85c6/house.obj
7a7785a2-1848-4c79-ae68-03d976a9d1d4/L1_R0037.wav,0.63,0.61,0.65,0.65,0.52,0.54,0.52,[0.8705 1.9    4.7464],[-1.1295  0.9     3.7464],7a7785a2-1848-4c79-ae68-03d976a9d1d4/house.obj
7a7785a2-1848-4c79-ae68-03d976a9d1d4/L1_R0048.wav,0.95,0.58,0.61,0.62,0.52,0.56,0.54,[0.8705 1.9    4.7464],[2.8705 1.9    3.7464],7a7785a2-1848-4c79-ae68-03d976a9d1d4/house.obj
7a7785a2-1848-4c79-ae68-03d976a9d1d4/L2_R0020.wav,0.74,0.65,0.62,0.63,0.52,0.55,0.54,[0.8705 0.9    2.7464],[1.8705 1.9    0.7464],7a7785a2-1848-4c79-ae68-03d976a9d1d4/house.obj
7a7785a2-1848-4c79-ae68-03d976a9d1d4/L2_R0038.wav,0.83,0.64,0.58,0.63,0.54,0.54,0.54,[0.8705 0.9    2.7464],[-0.1295  0.9     3.7464],7a7785a2-1848-4c79-ae68-03d976a9d1d4/house.obj
7a7785a2-1848-4c79-ae68-03d976a9d1d4/L2_R0041.wav,0.7,0.74,0.6,0.59,0.5,0.54,0.53,[0.8705 0.9    2.7464],[2.8705 0.9    3.7464],7a7785a2-1848-4c79-ae68-03d976a9d1d4/house.obj
7a7785a2-1848-4c79-ae68-03d976a9d1d4/L3_R0041.wav,0.62,0.66,0.6,0.63,0.51,0.54,0.52,[1.8705 0.9    2.7464],[2.8705 0.9    3.7464],7a7785a2-1848-4c79-ae68-03d976a9d1d4/house.obj
7a7785a2-1848-4c79-ae68-03d976a9d1d4/L4_R0032.wav,0.72,0.67,0.58,0.66,0.51,0.55,0.54,[-1.1295  1.9     2.7464],[0.8705 1.9    2.7464],7a7785a2-1848-4c79-ae68-03d976a9d1d4/house.obj
7a7785a2-1848-4c79-ae68-03d976a9d1d4/L4_R0060.wav,0.52,0.54,0.44,0.42,0.34,0.35,0.35,[-1.1295  1.9     2.7464],[-3.1295  0.9     5.7464],7a7785a2-1848-4c79-ae68-03d976a9d1d4/house.obj
7a7785a2-1848-4c79-ae68-03d976a9d1d4/L5_R0036.wav,0.71,0.62,0.63,0.61,0.52,0.54,0.53,[2.8705 0.9    1.7464],[-2.1295  0.9     3.7464],7a7785a2-1848-4c79-ae68-03d976a9d1d4/house.obj
7a7785a2-1848-4c79-ae68-03d976a9d1d4/L5_R0046.wav,0.68,0.6,0.6,0.64,0.52,0.55,0.53,[2.8705 0.9    1.7464],[0.8705 1.9    3.7464],7a7785a2-1848-4c79-ae68-03d976a9d1d4/house.obj
